1134 1038934 1592
1133 1035497 3437
1132 1033698 1799
1131 1027709 5989
1130 1025934 1775
1129 1024816 1118
1128 1023582 1234
1127 1021741 1841
1126 1018922 2819
1125 1017730 1192
1124 1011930 5800
1123 1009035 2895
1122 1007458 1577
1121 1005416 2042
1120 1004131 1285
1119 1001556 2575
1118 995729 5827
1117 994136 1593
1116 993285 851
1115 990750 2535
1114 988284 2466
1113 985849 2435
1112 982844 3005
1111 979891 2953
1110 977001 2890
1109 973821 3180
1108 971512 2309
1107 969644 1868
1106 966726 2918
1105 966002 724
1104 965263 739
1103 963613 1650
1102 953824 9789
1101 948720 5104
1100 948078 642
1099 947426 652
1098 946812 614
1097 946129 683
1096 945484 645
1094 944176 631
1093 943527 649
1092 942905 622
1091 942282 623
1090 941642 640
1089 941024 618
1088 940384 640
1087 939758 626
1086 939126 632
1085 938501 625
1084 937843 658
1083 937144 699
1082 936486 658
1081 935867 619
1079 934557 626
1078 933929 628
1077 933270 659
1076 932590 680
1075 931963 627
1074 931334 629
1073 930678 656
1072 930024 654
1071 929390 634
1070 928762 628
1068 927448 640
1067 926790 658
1066 926144 646
1065 925467 677
1064 924820 647
1063 924145 675
1061 922815 646
1060 922141 674
1059 921522 619
1058 920880 642
1057 920221 659
1056 919575 646
1055 918897 678
1054 918249 648
1052 916937 628
1051 916313 624
1050 915665 648
1049 915019 646
1048 914386 633
1046 913058 654
1045 912418 640
1044 911746 672
1043 911081 665
1041 909757 640
1040 909112 645
1039 908484 628
1038 907869 615
1037 907219 650
1036 906587 632
1035 905946 641
1034 905318 628
1033 904683 635
1032 904043 640
1031 903409 634
1030 902757 652
1029 902083 674
1028 901438 645
1027 900775 663
1026 900122 653
1025 899468 654
1024 898790 678
1023 898106 684
1022 897480 626
1021 896847 633
1020 896216 631
1019 895540 676
1018 894876 664
1017 894165 711
1016 893517 648
1015 892844 673
1013 891521 649
1012 890857 664
1011 890179 678
1010 889527 652
1009 888876 651
1008 888192 684
1007 887544 648
1006 886867 677
1005 886185 682
1004 885536 649
1003 884867 669
1002 884185 682
1001 883552 633
1000 882915 637
999 882262 653
998 881626 636
997 881004 622
996 880366 638
995 879737 629
994 879103 634
993 878461 642
992 877804 657
991 877153 651
990 876479 674
989 875830 649
988 875171 659
987 874519 652
986 873860 659
985 873176 684
984 872492 684
983 871823 669
982 871179 644
981 870505 674
980 869860 645
979 869209 651
978 868574 635
977 867908 666
976 867265 643
975 866614 651
974 865965 649
973 865281 684
972 864603 678
971 863922 681
970 863218 704
969 862579 639
968 861924 655
967 861297 627
966 860623 674
965 859974 649
964 859292 682
963 858647 645
962 858013 634
961 857372 641
960 856734 638
959 856102 632
958 855464 638
957 854849 615
956 854212 637
955 853572 640
954 852933 639
953 852280 653
952 851652 628
951 850983 669
950 850279 704
949 849638 641
948 848965 673
947 848291 674
946 847652 639
945 846969 683
944 846291 678
943 845627 664
942 844988 639
941 844325 663
940 843675 650
939 843003 672
938 842354 649
937 841688 666
936 841002 686
935 840322 680
934 839660 662
933 839461 199
932 838785 676
931 838146 639
930 837461 685
929 836801 660
928 836175 626
927 835528 647
926 834905 623
925 834292 613
924 833627 665
923 833008 619
922 832362 646
921 831724 638
920 831088 636
919 830463 625
918 829803 660
916 828412 715
915 827691 721
914 826969 722
913 826333 636
912 825647 686
911 824995 652
910 824319 676
909 823667 652
908 823014 653
907 822331 683
906 821708 623
905 821049 659
904 820371 678
903 819738 633
902 819086 652
901 818440 646
900 817769 671
899 817120 649
898 816434 686
897 815788 646
895 814473 639
894 813845 628
893 813162 683
892 812505 657
891 811829 676
890 811138 691
889 810464 674
888 809791 673
887 809113 678
886 808409 704
885 807708 701
884 807023 685
883 806331 692
882 805638 693
881 804990 648
880 804314 676
879 803598 716
878 802923 675
877 802284 639
876 801627 657
875 800956 671
874 800310 646
873 799657 653
872 798974 683
871 798342 632
870 797700 642
869 797023 677
868 796347 676
867 795702 645
866 795045 657
865 794399 646
864 793754 645
863 793084 670
862 792404 680
861 791760 644
860 791118 642
859 790445 673
858 789799 646
857 789136 663
856 788456 680
855 787825 631
854 787158 667
853 786518 640
852 785865 653
851 785230 635
850 784575 655
849 783943 632
848 783317 626
847 782650 667
846 782015 635
845 781369 646
844 780728 641
843 780056 672
842 779342 714
841 778696 646
840 777993 703
839 777300 693
838 776604 696
837 775948 656
836 775301 647
835 774640 661
834 773995 645
833 773314 681
832 772679 635
831 772019 660
830 771372 647
829 770695 677
828 770062 633
827 769422 640
826 768741 681
825 768085 656
824 767442 643
823 766784 658
822 766137 647
821 765506 631
820 764830 676
819 764192 638
818 763521 671
817 762867 654
816 762223 644
815 761545 678
814 760841 704
813 760153 688
812 759472 681
811 758828 644
810 758191 637
809 757535 656
799 751106 683
798 750465 641
797 749823 642
796 749176 647
795 748535 641
794 747861 674
793 747209 652
792 746564 645
791 745871 693
790 745185 686
789 744528 657
788 743854 674
785 742849 642
784 742164 685
783 741505 659
782 740846 659
781 740169 677
780 739506 663
779 738833 673
778 738182 651
776 736823 686
775 736176 647
774 735494 682
773 734834 660
762 727710 642
761 727074 636
760 726425 649
759 725747 678
758 725095 652
757 724391 704
756 723693 698
754 722386 658
753 721736 650
752 721053 683
751 720383 670
750 719730 653
749 719037 693
748 718375 662
747 717719 656
746 717062 657
745 716390 672
744 715753 637
743 715127 626
742 714423 704
740 713088 687
739 712437 651
738 711779 658
737 711107 672
736 710420 687
735 709770 650
734 709095 675
733 708450 645
732 707777 673
731 707162 615
730 706471 691
729 705811 660
718 698709 657
717 698064 645
715 696686 700
714 696040 646
713 695388 652
712 694740 648
711 694047 693
710 693390 657
709 692717 673
336 496024 620
335 495398 626
334 494778 620
333 494165 613
332 493560 605
331 492941 619
330 492322 619
329 492119 203
328 491541 578
327 491368 173
326 490771 597
325 490589 182
324 490401 188
323 490228 173
322 490052 176
321 489882 170
320 489706 176
319 489518 188
318 489342 176
317 489148 194
316 488972 176
315 488336 636
314 487710 626
313 487556 154
312 486867 689
311 486666 201
310 486041 625
309 485880 161
308 485264 616
307 484998 266
306 484361 637
305 483756 605
304 483134 622
303 482937 197
302 482302 635
301 481721 581
300 481547 174
299 480932 615
298 480312 620
297 479684 628
296 479064 620
295 478454 610
294 477855 599
293 477682 173
292 477528 154
291 477355 173
290 477156 199
289 476516 640
288 475892 624
287 475720 172
286 475109 611
285 474905 204
284 474268 637
283 473661 607
282 473041 620
281 472865 176
280 472254 611
279 472093 161
278 471453 640
277 470874 579
276 470700 174
275 470079 621
274 469460 619
273 468834 626
272 468215 619
271 467605 610
270 467004 601
269 466831 173
268 466652 179
267 466479 173
266 466280 199
265 465674 606
264 465513 161
263 464863 650
262 464213 650
261 463576 637
260 462950 626
259 462790 160
258 462141 649
257 461527 614
256 461323 204
255 460705 618
254 460087 618
253 459471 616
252 458834 637
251 458216 618
250 457610 606
249 456987 623
248 456805 182
247 456167 638
246 455588 579
245 455413 175
244 454773 640
243 454154 619
242 453527 627
241 452908 619
240 452297 611
239 451689 608
238 451085 604
237 450470 615
236 450282 188
235 449670 612
234 449034 636
233 448390 644
232 447749 641
231 447105 644
230 446449 656
229 445822 627
228 445172 650
227 444531 641
226 443869 662
225 443242 627
224 442603 639
223 441991 612
222 441811 180
221 441199 612
220 441023 176
219 440386 637
218 440192 194
217 439553 639
216 438934 619
215 438295 639
214 438111 184
213 437909 202
212 437273 636
210 436564 171
209 435947 617
208 435334 613
207 434716 618
206 434099 617
205 433437 662
204 432797 640
203 432572 225
202 431960 612
201 431778 182
200 431170 608
199 430919 251
198 430757 162
197 430109 648
196 429817 292
195 429547 270
194 429347 200
193 428726 621
192 428088 638
191 427914 174
190 427621 293
189 427345 276
188 427154 191
187 426546 608
185 425803 205
184 425185 618
183 424534 651
182 423879 655
181 423267 612
180 422625 642
179 422011 614
177 421638 173
176 421458 180
175 421296 162
174 420688 608
173 420032 656
172 419870 162
171 419261 609
170 419052 209
169 418444 608
168 417821 623
167 417183 638
78 302475 5530
77 297820 4655
75 288960 3505
74 287569 1391
73 284200 3369
72 274266 9934
71 273161 1105
70 263191 9970
69 256314 6877
67 250020 4424
66 237894 12126
65 236066 1828
64 235140 926
63 233372 1768
62 231149 2223
61 230367 782
60 229476 891
59 229317 159
58 224597 4720
57 224423 174
56 217034 7389
55 212633 4401
54 210106 2527
53 205839 4267
52 200359 5480
51 194950 5409
50 191649 3301
49 186871 4778
48 181850 5021
47 179240 2610
46 177513 1727
45 172062 5451
44 169044 3018
43 163123 5921
42 158964 4159
41 155286 3678
40 149948 5338
39 144642 5306
38 141975 2667
37 133252 8723
16 54257 1243
15 51308 2949
14 48648 2660
13 44485 4163
12 43706 779
11 42744 962
10 38319 4425
9 35867 2452
8 29798 6069
7 25927 3871
2 3130 5163
1 0 3130
3 8293 5554
4 13847 4688
5 18535 5525
6 24060 1867
17 55500 1936
18 57436 2309
19 59745 2727
20 62472 2295
21 64767 1282
22 66049 4690
23 70739 4571
24 75310 3568
25 78878 3121
26 81999 4095
27 86094 4494
28 90588 2764
29 93352 3812
30 97164 2299
31 99463 1730
32 101193 2288
33 103481 20489
34 123970 3301
35 127271 4073
36 131344 1908
81 313174 770
82 313944 2568
83 316512 3929
84 320441 3517
85 323958 5158
86 329116 5245
87 334361 1303
88 335664 9362
89 345026 3277
90 348303 583
91 348886 1536
92 350422 3308
93 353730 1870
94 355600 3265
95 358865 5101
96 363966 2120
97 366086 5820
98 371906 2290
99 374196 4205
100 378401 4907
101 383308 198
102 383506 160
103 383666 188
104 383854 160
105 384014 605
106 384619 639
107 385258 612
108 385870 657
109 386527 639
110 387166 615
111 387781 173
112 387954 580
113 388534 608
114 389142 671
115 389813 214
116 390027 160
117 390187 640
118 390827 154
119 390981 651
120 391632 622
121 392254 617
122 392871 620
123 393491 620
124 394111 620
125 394731 617
126 395348 611
127 395959 622
128 396581 623
129 397204 175
130 397379 638
131 398017 621
132 398638 608
133 399246 163
134 399409 612
135 400021 203
136 400224 667
137 400891 204
138 401095 610
139 401705 350
140 402055 175
141 402230 655
142 402885 634
143 403519 556
144 404075 623
145 404698 665
146 405363 617
147 405980 649
148 406629 635
149 407264 624
150 407888 644
151 408532 637
152 409169 647
153 409816 641
154 410457 200
155 410657 618
156 411275 618
157 411893 605
158 412498 639
159 413137 612
160 413749 660
161 414409 617
162 415026 613
163 415639 204
164 415843 538
165 416381 608
166 416989 194
337 496644 614
338 497258 171
339 497429 623
340 498052 608
341 498660 636
342 499296 636
343 499932 203
344 500135 613
345 500748 613
346 501361 181
347 501542 175
348 501717 155
349 501872 629
350 502501 636
351 503137 182
352 503319 154
353 503473 173
354 503646 198
355 503844 603
356 504447 616
357 505063 620
358 505683 628
359 506311 620
360 506931 613
361 507544 167
362 507711 578
363 508289 636
364 508925 187
365 509112 623
366 509735 603
367 510338 636
368 510974 213
369 511187 612
370 511799 194
371 511993 621
372 512614 161
373 512775 629
374 513404 636
375 514040 159
376 514199 608
377 514807 180
378 514987 166
379 515153 148
381 515499 603
382 516102 613
383 516715 618
384 517333 631
385 517964 621
386 518585 615
387 519200 636
388 519836 173
389 520009 578
390 520587 673
391 521260 213
392 521473 193
393 521666 622
394 522288 608
395 522896 184
396 523080 175
397 523255 636
398 523891 171
399 524062 664
400 524726 201
401 524927 656
402 525583 221
403 525804 613
404 526417 175
405 526592 195
406 526787 628
407 527415 637
408 528052 655
409 528707 631
410 529338 649
411 529987 644
412 530631 646
413 531277 634
414 531911 649
415 532560 644
416 533204 647
417 533851 646
418 534497 617
419 535114 200
420 535314 619
421 535933 616
422 536549 605
423 537154 614
424 537768 615
425 538383 629
426 539012 620
427 539632 647
428 540279 161
429 540440 578
430 541018 178
431 541196 606
432 541802 632
433 542434 176
434 542610 629
435 543239 181
436 543420 621
437 544041 606
438 544647 643
439 545290 636
440 545926 203
441 546129 605
442 546734 161
443 546895 628
444 547523 636
445 548159 222
446 548381 148
447 548529 212
448 548741 148
449 548889 601
450 549490 612
451 550102 620
452 550722 632
453 551354 621
454 551975 621
455 552596 173
456 552769 580
458 553985 179
459 554164 187
460 554351 622
461 554973 606
462 555579 636
463 556215 240
464 556455 163
465 556618 166
466 556784 191
467 556975 609
468 557584 161
469 557745 628
470 558373 636
471 559009 208
472 559217 215
473 559432 596
475 560195 579
476 560774 148
477 560922 175
478 561097 155
479 561252 185
480 561437 621
481 562058 620
482 562678 621
484 563497 603
485 564100 615
486 564715 620
487 565335 630
488 565965 620
489 566585 647
490 567232 638
491 567870 175
492 568045 623
493 568668 606
494 569274 638
495 569912 232
496 570144 672
497 570816 594
498 571410 184
499 571594 620
500 572214 225
501 572439 659
502 573098 203
503 573301 612
504 573913 161
505 574074 629
506 574703 170
507 574873 638
508 575511 172
509 575683 646
510 576329 643
511 576972 675
512 577647 655
513 578302 632
514 578934 632
515 579566 634
516 580200 646
517 580846 645
518 581491 674
519 582165 602
521 582967 616
522 583583 620
523 584203 600
524 584803 614
525 585417 620
526 586037 629
527 586666 618
528 587284 670
529 587954 174
530 588128 580
531 588708 638
532 589346 175
533 589521 624
534 590145 605
535 590750 637
536 591387 224
537 591611 223
538 591834 616
539 592450 180
540 592630 625
541 593255 638
542 593893 635
543 594528 197
544 594725 200
545 594925 212
546 595137 206
548 595543 599
549 596142 613
550 596755 615
551 597370 625
552 597995 624
553 598619 634
554 599253 180
555 599433 579
556 600012 638
557 600650 630
558 601280 190
559 601470 620
560 602090 603
561 602693 638
562 603331 190
563 603521 173
564 603694 251
565 603945 624
566 604569 195
567 604764 640
568 605404 638
570 606228 580
571 606808 213
572 607021 643
573 607664 638
574 608302 169
575 608471 625
576 609096 603
577 609699 638
578 610337 183
579 610520 621
580 611141 220
581 611361 603
582 611964 174
583 612138 608
584 612746 638
585 613384 178
586 613562 184
587 613746 172
588 613918 217
589 614135 618
590 614753 678
591 615431 624
592 616055 638
593 616693 652
594 617345 640
595 617985 622
596 618607 640
597 619247 644
598 619891 629
599 620520 642
600 621162 639
601 621801 659
602 622460 650
603 623110 673
604 623783 652
605 624435 693
607 625799 681
608 626480 628
609 627108 621
610 627729 646
611 628375 627
612 629002 709
613 629711 677
614 630388 648
625 637418 657
626 638075 693
627 638768 643
628 639411 676
629 640087 656
630 640743 652
631 641395 671
632 642066 653
633 642719 657
634 643376 691
635 644067 646
636 644713 676
637 645389 688
639 646739 689
640 647428 650
641 648078 666
642 648744 696
643 649440 675
644 650115 654
655 657197 646
656 657843 692
657 658535 644
658 659179 678
659 659857 658
660 660515 619
661 661134 657
662 661791 654
663 662445 672
664 663117 656
665 663773 693
666 664466 628
667 665094 643
668 665737 676
669 666413 654
670 667067 657
671 667724 650
672 668374 656
673 669030 674
674 669704 691
675 670395 644
676 671039 673
677 671712 639
678 672351 703
679 673054 657
680 673711 634
681 674345 663
682 675008 646
683 675654 655
684 676309 645
685 676954 632
686 677586 643
687 678229 640
688 678869 657
689 679526 641
690 680167 695
691 680862 664
692 681526 649
693 682175 675
694 682850 645
695 683495 649
696 684144 652
697 684796 654
698 685450 652
699 686102 674
700 686776 655
701 687431 690
702 688121 648
703 688769 679
704 689448 684
705 690132 652
706 690784 628
707 691412 654
708 692066 651
1493 2582857 2058
1494 2584915 958
1495 2585873 1668
1496 2587541 1627
1497 2589168 916
1498 2590084 2429
1499 2592513 9648
1500 2602161 3961
1501 2606122 6708
1502 2612830 8214
1503 2621044 3710
1504 2624754 5015
1505 2629769 3495
1506 2633264 1883
1507 2635147 986
1508 2636133 1405
1509 2637538 1164
1510 2638702 2093
1511 2640795 1293
1512 2642088 1732
1513 2643820 1802
1514 2645622 2176
1515 2647798 1798
1516 2649596 7661
1517 2657257 18349
1518 2675606 3873
1519 2679479 4405
1520 2683884 3340
1521 2687224 3543
1522 2690767 10507
1523 2701274 4059
1524 2705333 1213
1525 2706546 888
1526 2707434 1500
1527 2708934 961
1528 2709895 1969
1529 2711864 4458
1530 2716322 1626
1531 2717948 6238
1532 2724186 7694
1533 2731880 1989
1534 2733869 3999
1535 2737868 2669
1536 2740537 4767
1537 2745304 8844
1538 2754148 4973
1539 2759121 7971
1540 2767092 4781
1541 2771873 10035
1542 2781908 2208
1543 2784116 1613
1544 2785729 2097
1545 2787826 1872
1546 2789698 2433
1547 2792131 2891
1548 2795022 2579
1549 2797601 13298
1550 2810899 2486
1551 2813385 2257
1552 2815642 2511
1553 2818153 3083
1554 2821236 1584
1555 2822820 10157
1556 2832977 9649
1557 2842626 4717
1558 2847343 6997
1559 2854340 3657
1560 2857997 3424
1561 2861421 2844
1562 2864265 5875
1563 2870140 3081
1564 2873221 5856
1565 2879077 4770
1566 2883847 13732
1567 2897579 3828
1568 2901407 2967
1569 2904374 1621
1570 2905995 8106
1571 2914101 5689
1572 2919790 12500
1573 2932290 3813
1574 2936103 2202
1575 2938305 5465
1576 2943770 5847
1577 2949617 7925
1578 2957542 10140
1579 2967682 3600
1580 2971282 3386
1581 2974668 2182
1583 2977232 3781
1584 2981013 2028
1585 2983041 1481
1586 2984522 7376
1587 2991898 1018
1588 2992916 942
1589 2993858 1675
1590 2995533 3276
1591 2998809 1823
1592 3000632 4059
1593 3004691 2168
1594 3006859 4025
1595 3010884 1395
1596 3012279 4918
1597 3017197 2600
1598 3019797 1751
1599 3021548 1974
1600 3023522 1483
1601 3025005 412
1602 3025417 422
1603 3025839 438
1604 3026277 482
1605 3026759 452
1606 3027211 460
1607 3027671 484
1608 3028155 520
1609 3028675 468
1610 3029143 498
1611 3029641 474
1612 3030115 466
1613 3030581 482
1614 3031063 450
1615 3031513 518
1616 3032031 756
1617 3032787 3224
1618 3036011 761
1619 3036772 6211
1620 3042983 6353
1621 3049336 5731
1622 3055067 10742
1623 3065809 3787
1624 3069596 1578
1625 3071174 2143
1626 3073317 9578
1627 3082895 4306
1628 3087201 6379
1629 3093580 3042
1630 3096622 6092
1631 3102714 6073
1632 3108787 1687
1633 3110474 6466
1634 3116940 3269
1635 3120209 6704
1636 3126913 9028
1637 3135941 1419
1638 3137360 2904
1639 3140264 1769
1640 3142033 3345
1641 3145378 6011
1642 3151389 6791
1643 3158180 6297
1644 3164477 6419
1645 3170896 9694
1646 3180590 9735
1647 3190325 1175
1648 3191500 708
1649 3192208 1141
1650 3193349 3791
1651 3197140 663
1652 3197803 5521
1653 3203324 1386
1654 3204710 2775
1655 3207485 2312
1656 3209797 5522
1657 3215319 12212
1658 3227531 2591
1659 3230122 26080
1660 3256202 3705
1661 3259907 4030
1662 3263937 12425
1663 3276362 4396
1664 3280758 3886
1665 3284644 14646
1666 3299290 12268
1667 3311558 3670
1668 3315228 1631
1669 3316859 9097
1670 3325956 1798
1671 3327754 707
1672 3328461 3226
1673 3331687 2851
1674 3334538 5814
1675 3340352 9613
1676 3349965 4038
1677 3354003 1129
1678 3355132 1780
1679 3356912 5495
1680 3362407 4592
1681 3366999 4538
1682 3371537 4389
1683 3375926 1853
1684 3377779 4365
1685 3382144 3670
1686 3385814 6159
1687 3391973 4186
1688 3396159 1100
1689 3397259 729
1690 3397988 8839
1691 3406827 3949
1692 3410776 7002
1693 3417778 1507
1694 3419285 2473
1695 3421758 1082
1696 3422840 1020
1697 3423860 1011
1698 3424871 5322
1699 3430193 10994
1700 3441187 742
1701 3441929 661
1702 3442590 4013
1703 3446603 10085
1704 3456688 1304
1705 3457992 3105
1706 3461097 847
1708 3462622 622
1709 3463244 983
1710 3464227 721
1711 3464948 1748
1712 3466696 12294
1713 3478990 4322
1714 3483312 11187
1715 3494499 3606
1716 3498105 1589
1717 3499694 3077
1718 3502771 1178
1719 3503949 583
1720 3504532 1569
1721 3506101 1640
1722 3507741 1566
1723 3509307 8820
1724 3518127 7783
1725 3525910 4435
1726 3530345 2926
1727 3533271 609
1728 3533880 7691
1729 3541571 4049
1730 3545620 12556
1731 3558176 4930
1732 3563106 2529
1733 3565635 3905
1735 3585749 6315
1736 3592064 2626
1737 3594690 305
1738 3594995 2355
1739 3597350 3862
1740 3601212 2824
1741 3604036 13567
1742 3617603 7938
1743 3625541 1915
1744 3627456 2786
1745 3630242 1937
1746 3632179 1855
1747 3634034 3477
1748 3637511 2222
1749 3639733 3064
1750 3642797 1997
1751 3644794 1835
1752 3646629 2197
1753 3648826 2943
1754 3651769 2863
1755 3654632 1936
1760 3664815 2610
1761 3667425 3327
1762 3670752 2174
1763 3672926 1917
1764 3674843 1780
1765 3676623 2092
1766 3678715 4508
1767 3683223 3904
1768 3687127 3806
1769 3690933 3013
1770 3693946 2458
1771 3696404 2573
1772 3698977 2338
1773 3701315 2379
1775 3708202 320
1776 3708522 5871
1779 3722103 9960
1780 3732063 2814
1781 3734877 966
1782 3735843 4430
1783 3740273 7178
1784 3747451 305
1785 3747756 3205
1786 3750961 2678
1787 3753639 2385
1788 3756024 2604
1789 3758628 3575
1790 3762203 4360
1791 3766563 2617
1792 3769180 4998
1793 3774178 2756
1794 3776934 8234
1795 3785168 2759
1796 3787927 6294
1797 3794221 2453
1798 3796674 1226
1799 3797900 17847
1800 3815747 9880
1801 3825627 2967
1802 3828594 3250
1803 3831844 5894
1804 3837738 3489
1805 3841227 1948
1806 3843175 3086
1807 3846261 4501
1808 3850762 4382
1809 3855144 3726
1810 3858870 2998
1811 3861868 24582
1812 3886450 11339
1813 3897789 16331
1814 3914120 30734
1815 3944854 3792
1816 3948646 4992
1817 3953638 6537
1818 3960175 4714
1819 3964889 4232
1820 3969121 3600
1821 3972721 3047
1822 3975768 4098
1823 3979866 8642
1824 3988508 4033
1825 3992541 7529
1826 4000070 38565
1827 4038635 5437
1828 4044072 17869
1829 4061941 5288
1830 4067229 2766
1831 4069995 10538
1832 4080533 3780
1833 4084313 4725
1834 4089038 5405
1835 4094443 4823
1836 4099266 5243
1837 4104509 6723
1838 4111232 6482
1839 4117714 4676
1840 4122390 4147
1841 4126537 8950
1842 4135487 8402
1843 4143889 5480
1844 4149369 4269
1845 4153638 7441
1846 4161079 7902
1847 4168981 5645
1848 4174626 5355
1849 4179981 4462
1850 4184443 4957
1851 4189400 4315
1852 4193715 4367
1853 4198082 5343
1854 4203425 1254
1855 4204679 4006
1856 4208685 19869
1857 4228554 3706
1858 4232260 6330
1859 4238590 4675
1860 4243265 2811
1861 4246076 3478
1862 4249554 3911
1863 4253465 3465
1864 4256930 4274
1865 4261204 11913
1866 4273117 4241
1867 4277358 8216
1868 4285574 7860
1869 4293434 8000
1870 4301434 7307
1871 4308741 1626
1872 4310367 5249
1873 4315616 16446
1874 4332062 4605
1875 4336667 9446
1876 4346113 5306
1877 4351419 4194
1878 4355613 4783
1879 4360396 4028
1880 4364424 10506
1881 4374930 5552
1882 4380482 4110
1883 4384592 3160
1884 4387752 3743
1885 4391495 3918
1886 4395413 3310
1887 4398723 3415
1888 4402138 18428
1889 4420566 4805
1890 4425371 5361
1891 4430732 3396
1892 4434128 11472
1893 4445600 7874
1894 4453474 19536
1895 4473010 5452
1896 4478462 1227
1897 4479689 2124
1898 4481813 2868
1899 4484681 3663
1900 4488344 19351
1901 4507695 19774
1902 4527469 4349
1903 4531818 4295
1904 4536113 3519
1905 4539632 12562
1906 4552194 6782
1907 4558976 25784
1908 4584760 11225
1909 4595985 7092
1910 4603077 1548
1911 4604625 5945
1912 4610570 6349
1913 4616919 23588
1914 4640507 1564
1915 4642071 2807
1916 4644878 1029
1917 4645907 1085
1919 4653681 2160
1920 4655841 1931
1922 4664461 6206
1924 4674294 630
1926 4676760 3080
1927 4679840 1257
1928 4681097 2300
1929 4683397 1112
1930 4684509 3479
1931 4687988 4111
1932 4692099 4327
1933 4696426 6287
1934 4702713 3754
1935 4706467 711
1936 4707178 4276
1937 4711454 4080
1938 4715534 536
1939 4716070 998
1940 4717068 1583
1941 4718651 3654
1942 4722305 3588
1943 4725893 4803
1944 4730696 2697
1945 4733393 2078
1946 4735471 3130
1947 4738601 801
1950 4747529 3147
1951 4750676 2384
1952 4753060 2673
1953 4755733 3405
1954 4759138 2549
1955 4761687 4070
1956 4765757 2041
1957 4767798 1861
1958 4769659 4435
1959 4774094 1422
1960 4775516 4424
1961 4779940 3881
1962 4783821 5680
1963 4789501 6664
1964 4796165 4530
1965 4800695 1800
1968 4806612 6443
1969 4813055 2538
1970 4815593 3447
1971 4819040 2712
1974 4834527 763
1975 4835290 9115
1977 4851218 2204
1978 4853422 2520
1979 4855942 2390
1981 4860701 1346
1983 4863182 2945
1984 4866127 10171
1985 4876298 1276
1986 4877574 3968
1987 4881542 1124
1988 4882666 456
1989 4883122 10795
1990 4893917 1835
1991 4895752 3363
1992 4899115 3342
1993 4902457 3582
1994 4906039 9692
1995 4915731 2184
1996 4917915 1111
1997 4919026 780
1998 4919806 1054
1999 4920860 1832
2000 4922692 8521
2001 4931213 3455
2002 4934668 6345
2003 4941013 4814
2004 4945827 5610
2005 4951437 1706
2006 4953143 5360
2007 4958503 1691
2008 4960194 1710
2009 4961904 6802
2010 4968706 2784
2011 4971490 1496
2012 4972986 2066
2013 4975052 2580
2014 4977632 2577
2015 4980209 3780
2016 4983989 8072
2017 4992061 11536
2018 5003597 2034
2019 5005631 3594
2020 5009225 5156
2021 5014381 5321
2022 5019702 5149
2023 5024851 6327
2024 5031178 1020
2025 5032198 7185
2026 5039383 2930
2027 5042313 9522
2028 5051835 4206
2029 5056041 6411
2030 5062452 2872
2031 5065324 1581
2032 5066905 2908
2033 5069813 3388
2034 5073201 1759
2035 5074960 5541
2036 5080501 9059
2038 5089734 2280
2039 5092014 8407
2040 5100421 6785
2041 5107206 6447
2042 5113653 3676
2043 5117329 3369
2044 5120698 2875
2045 5123573 3401
2046 5126974 457
2047 5127431 2155
2048 5129586 3913
2049 5133499 3602
2050 5137101 2897
2051 5139998 3566
2052 5143564 2683
2053 5146247 6548
2054 5152795 9409
2055 5162204 8426
2056 5170630 10513
2057 5181143 9680
2058 5190823 10262
2059 5201085 7944
2060 5209029 5460
2061 5214489 6230
2062 5220719 7479
2063 5228198 3537
2064 5231735 3976
2065 5235711 2357
2066 5238068 1544
2067 5239612 1649
2068 5241261 3138
2069 5244399 3500
2070 5247899 7586
2074 5271295 4580
2075 5275875 3470
2076 5279345 11590
2077 5290935 5138
2079 5302700 4792
2080 5307492 1057
2081 5308549 4153
2082 5312702 3644
2083 5316346 3429
2084 5319775 4298
2085 5324073 4891
2086 5328964 4544
2087 5333508 7972
2088 5341480 2232
2089 5343712 5524
2090 5349236 4364
2091 5353600 6518
2092 5360118 4776
2093 5364894 2154
2094 5367048 2130
2095 5369178 1480
2096 5370658 3300
2097 5373958 4582
2098 5378540 4121
2099 5382661 6222
2100 5388883 8564
2101 5397447 1840
2102 5399287 5767
2103 5405054 7261
2104 5412315 1272
2105 5413587 3407
2106 5416994 4094
2107 5421088 1613
2108 5422701 7281
2109 5429982 2741
2110 5432723 10126
2111 5442849 4279
2112 5447128 5791
2113 5452919 801
2114 5453720 3743
2115 5457463 1962
2116 5459425 1967
2117 5461392 3132
2118 5464524 2449
2119 5466973 7785
2120 5474758 2662
2121 5477420 2013
2122 5479433 6216
2123 5485649 4244
2124 5489893 4364
2125 5494257 3833
2126 5498090 6886
2127 5504976 3603
2128 5508579 3283
2129 5511862 4623
2130 5516485 5265
2131 5521750 4442
2132 5526192 3418
2133 5529610 4120
2134 5533730 1138
2135 5534868 7946
2136 5542814 4570
2137 5547384 4388
2138 5551772 4373
2139 5556145 4085
2140 5560230 5563
2141 5565793 7797
2142 5573590 2345
2143 5575935 2126
2144 5578061 2949
2145 5581010 2943
2146 5583953 4613
2147 5588566 5428
2148 5593994 3167
2149 5597161 4087
2150 5601248 5459
2151 5606707 4681
2152 5611388 5117
2153 5616505 2489
2154 5618994 2727
2155 5621721 2967
2156 5624688 8261
2157 5632949 1227
2158 5634176 769
2160 5635147 4147
2161 5639294 3343
2162 5642637 1543
